time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010463449687	6.17701	-13.005	-2.39023	-0.387131	-0.711093	lidar	0.20068	6.14459	-13.0471	6.15	-13.05	-1.81729	0
1477010463504660	6.03233	-12.9085	-2.74599	-0.489204	-0.866769	radar	4.41392	5.99498	-12.9442	6	-12.95	-2.72861	1.81906
1477010463559633	5.8873	-12.8405	-2.77348	-0.526086	-0.85068	lidar	0.0392048	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907
1477010463609635	5.76998	-12.7811	-2.72415	-0.55508	-0.823269	radar	0.160398	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964
1477010463659638	5.61508	-12.7263	-2.79704	-0.559402	-0.768804	lidar	0.337709	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954
1477010463709638	5.50653	-12.6873	-2.56507	-0.552276	-0.664549	radar	1.91991	5.45236	-12.7392	5.45	-12.7	-2.00001	1
1477010463759639	5.38154	-12.628	-2.59409	-0.568804	-0.640113	lidar	0.0642963	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994
1477010463809706	5.26491	-12.5353	-2.76538	-0.628023	-0.705501	radar	0.983151	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733
1477010463859774	5.15013	-12.4513	-2.77594	-0.661969	-0.702825	lidar	0.021982	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973
1477010463914701	5.03575	-12.3649	-2.7726	-0.698149	-0.702619	radar	0.614718	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059
1477010463969629	4.93178	-12.2598	-2.75902	-0.748583	-0.719726	lidar	0.0289804	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058
1477010464019634	4.80682	-12.1117	-3.23509	-0.830569	-0.834451	radar	6.02059	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969
1477010464069639	4.72208	-11.9805	-3.20984	-0.895381	-0.868428	lidar	0.0970887	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997
1477010464119638	4.65307	-11.8867	-2.84427	-0.928392	-0.828154	radar	3.29374	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003
1477010464169638	4.59797	-11.7624	-2.81519	-0.997315	-0.869433	lidar	0.138754	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002
1477010464219690	4.50588	-11.6194	-3.07595	-1.042	-0.880131	radar	1.64255	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688
1477010464269742	4.48312	-11.4695	-3.03517	-1.13806	-0.958731	lidar	0.5125	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689
1477010464319689	4.41794	-11.3165	-3.1445	-1.18779	-0.961108	radar	0.394453	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319
1477010464369636	4.40084	-11.1573	-3.13108	-1.27517	-1.0207	lidar	0.274543	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319
1477010464424678	4.42926	-11.0412	-2.53633	-1.39975	-1.14495	radar	7.89411	4.43672	-11.0976	4.45	-11.05	0	1.8168
1477010464479720	4.41642	-10.9117	-2.51964	-1.46574	-1.15067	lidar	0.114343	4.43803	-10.9525	4.45	-10.95	0	1.81679
1477010464529697	4.38514	-10.768	-2.7116	-1.49532	-1.09501	radar	0.944189	4.40556	-10.7068	4.45	-10.8	0	3.00139
1477010464579674	4.40287	-10.6337	-2.70857	-1.57304	-1.12965	lidar	0.211208	4.45507	-10.6618	4.45	-10.65	0	3.00138
1477010464629664	4.45359	-10.5291	-2.39043	-1.70059	-1.27174	radar	3.21834	4.44716	-10.5583	4.45	-10.55	0	2.00041
1477010464679655	4.46413	-10.4196	-2.37336	-1.75349	-1.25675	lidar	0.0405701	4.45187	-10.4417	4.45	-10.45	0	2.00038
1477010464729676	4.4673	-10.288	-2.5145	-1.77533	-1.17298	radar	0.877054	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875
1477010464779698	4.51745	-10.1562	-2.54933	-1.85579	-1.20357	lidar	0.122116	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871
1477010464834700	4.51533	-9.99968	-2.76837	-1.82801	-1.01079	radar	2.90312	4.56608	-10.005	4.55	-10	0	2.72717
1477010464889703	4.5601	-9.85211	-2.77576	-1.88479	-1.01227	lidar	0.00663712	4.55922	-9.84124	4.55	-9.85	0	2.72714
1477010464944669	4.62025	-9.71011	-2.75687	-1.95532	-1.0419	radar	0.0866373	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895
1477010464999636	4.7061	-9.55937	-2.81412	-2.03406	-1.07098	lidar	0.144699	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894
1477010465049633	4.7108	-9.40298	-2.97778	-1.96649	-0.81226	radar	3.99958	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019
1477010465099631	4.7975	-9.25578	-3.04006	-2.02717	-0.838313	lidar	0.170719	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015
1477010465149630	4.93222	-9.15418	-2.88957	-2.18803	-1.09936	radar	4.19483	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005
1477010465199629	5.02128	-9.03755	-2.8971	-2.244	-1.10063	lidar	0.00303976	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004
1477010465249644	5.01824	-8.90544	-2.89548	-2.12811	-0.708031	radar	7.92592	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911
1477010465299660	5.11498	-8.76909	-2.95844	-2.17126	-0.716373	lidar	0.142845	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907
1477010465354651	5.24568	-8.66567	-2.88519	-2.28333	-0.88573	radar	2.0654	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849
1477010465409643	5.35432	-8.55232	-2.88252	-2.33426	-0.88861	lidar	0.018307	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846
1477010465459626	5.38155	-8.41949	-2.85304	-2.24023	-0.553632	radar	5.96189	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103
1477010465509610	5.49644	-8.28996	-2.93932	-2.27485	-0.560171	lidar	0.223243	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099
1477010465559622	5.61481	-8.18591	-2.9365	-2.34735	-0.67539	radar	1.06721	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953
1477010465609635	5.73005	-8.07363	-2.97646	-2.38302	-0.677206	lidar	0.0489472	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995
1477010465659638	5.78791	-7.95213	-2.91802	-2.32122	-0.437083	radar	3.18567	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989
1477010465709641	5.87454	-7.85884	-2.86688	-2.34129	-0.436226	lidar	0.077282	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988
1477010465759698	5.96822	-7.75148	-2.86676	-2.3496	-0.404297	radar	0.117986	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772
1477010465809756	6.06216	-7.65275	-2.84668	-2.367	-0.401207	lidar	0.0296084	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977
1477010465864704	6.17066	-7.54397	-2.84032	-2.38169	-0.382222	radar	0.02346	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199
1477010465919652	6.27039	-7.44649	-2.79458	-2.39998	-0.379672	lidar	0.0693559	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991
1477010465969718	6.40757	-7.36345	-2.85577	-2.49049	-0.573162	radar	3.08735	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736
1477010466019784	6.53397	-7.26797	-2.89985	-2.51888	-0.571536	lidar	0.0545258	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736
1477010466074711	6.67832	-7.18539	-2.93585	-2.5768	-0.638238	radar	0.281941	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303
1477010466129638	6.79165	-7.12267	-2.84877	-2.61514	-0.647263	lidar	0.219232	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298
1477010466179676	6.84471	-7.03615	-2.59144	-2.54774	-0.39108	radar	4.88425	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848
1477010466229715	6.95298	-6.96345	-2.59444	-2.56684	-0.39027	lidar	0.000424607	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846
1477010466284723	7.08964	-6.89378	-2.6436	-2.61196	-0.447871	radar	0.3764	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792
1477010466339731	7.23347	-6.79187	-2.72973	-2.62191	-0.423484	lidar	0.303051	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792
1477010466394730	7.3137	-6.6924	-2.50922	-2.54512	-0.162963	radar	4.97361	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821
1477010466449729	7.44318	-6.59225	-2.57867	-2.54231	-0.14353	lidar	0.162012	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821
1477010466504757	7.56304	-6.51572	-2.59143	-2.55978	-0.168221	radar	0.04666	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632
1477010466559785	7.67196	-6.44854	-2.5531	-2.57398	-0.176337	lidar	0.0423596	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632
1477010466614740	7.83165	-6.39906	-2.71854	-2.66698	-0.381211	radar	2.99596	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839
1477010466669696	7.95737	-6.33798	-2.69384	-2.69053	-0.385781	lidar	0.0197832	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826
1477010466719684	8.01628	-6.25592	-2.41211	-2.61935	-0.165728	radar	4.42835	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048
1477010466769672	8.12594	-6.17998	-2.44738	-2.61702	-0.149936	lidar	0.0829024	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048
1477010466824677	8.25128	-6.10764	-2.48602	-2.62756	-0.15878	radar	0.0982618	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801
1477010466879683	8.39603	-6.01129	-2.58422	-2.61956	-0.131142	lidar	0.333401	8.45315	-5.97158	8.45	-5.95	2.727	1.818
1477010466929651	8.50214	-5.93814	-2.55683	-2.60691	-0.0861417	radar	0.154483	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064
1477010466979619	8.6219	-5.85803	-2.60123	-2.60196	-0.0716443	lidar	0.0693017	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064
1477010467029625	8.76162	-5.80245	-2.7221	-2.64999	-0.178734	radar	1.15922	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976
1477010467079632	8.90316	-5.70379	-2.82063	-2.63672	-0.144658	lidar	0.349246	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974
1477010467129707	9.00153	-5.61265	-2.66285	-2.57441	0.0297006	radar	2.95491	9.21669	-5.64514	9.05	-5.55	1.99699	1.997
1477010467179782	9.12949	-5.50895	-2.74541	-2.55186	0.0614016	lidar	0.263643	9.15342	-5.45253	9.15	-5.45	1.997	1.99701
1477010467234830	9.22871	-5.39704	-2.64617	-2.48607	0.206498	radar	1.58665	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659
1477010467289878	9.35018	-5.28299	-2.70133	-2.45823	0.229917	lidar	0.147313	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659
1477010467344757	9.44943	-5.17164	-2.65997	-2.40932	0.312676	radar	0.49735	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219
1477010467399636	9.55533	-5.06531	-2.67204	-2.38647	0.320216	lidar	0.0287583	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219
1477010467449735	9.6751	-5.0001	-2.74896	-2.4409	0.15043	radar	1.85236	9.62802	-5.02338	9.65	-5	1.99604	0.998028
1477010467499834	9.77041	-4.92398	-2.70784	-2.43944	0.141735	lidar	0.053492	9.75	-4.94288	9.75	-4.95	1.99605	0.998028
1477010467554811	9.85644	-4.82052	-2.58786	-2.38539	0.259554	radar	1.15642	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894
1477010467609788	9.95218	-4.73715	-2.54839	-2.37927	0.247772	lidar	0.0498235	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894
1477010467664743	10.0304	-4.62726	-2.46271	-2.3176	0.366853	radar	1.07073	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951
1477010467719699	10.1298	-4.49934	-2.53257	-2.28271	0.388175	lidar	0.157387	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948
1477010467774672	10.2246	-4.39292	-2.56111	-2.27493	0.350843	radar	0.182716	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907
1477010467829645	10.3229	-4.27296	-2.60014	-2.25221	0.356234	lidar	0.0564315	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907
1477010467879630	10.4149	-4.16978	-2.63116	-2.24393	0.335655	radar	0.264742	10.56	-4.15868	10.45	-4.1	2.00061	3.0009
1477010467929615	10.5145	-4.02455	-2.75047	-2.21076	0.359453	lidar	0.413225	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009
1477010467979624	10.6392	-3.92826	-2.86284	-2.27406	0.163873	radar	2.57832	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964
1477010468029634	10.7369	-3.79321	-2.92824	-2.25424	0.18009	lidar	0.141849	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962
1477010468079642	10.7531	-3.6515	-2.69085	-2.10268	0.531071	radar	8.33232	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952
1477010468129651	10.8323	-3.49664	-2.79498	-2.06119	0.553516	lidar	0.323779	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949
1477010468179635	10.9455	-3.4115	-2.83029	-2.156	0.249102	radar	5.62919	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064
1477010468229619	11.0297	-3.27673	-2.87885	-2.13915	0.255418	lidar	0.0733092	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064
1477010468279692	11.0543	-3.13857	-2.73756	-2.02916	0.49974	radar	4.12534	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563
1477010468329766	11.124	-2.98728	-2.81764	-1.99671	0.511186	lidar	0.201224	11.1569	-2.944	11.15	-2.95	0.998526	2.9956
1477010468384690	11.1198	-2.80351	-2.7668	-1.81884	0.88903	radar	8.55253	11.1386	-2.78926	11.15	-2.8	0	2.73104
1477010468439615	11.1511	-2.65436	-2.76831	-1.76843	0.891022	lidar	0.00610194	11.141	-2.65084	11.15	-2.65	0	2.73102
1477010468494625	11.16	-2.49436	-2.79136	-1.68398	0.979019	radar	0.470293	11.1042	-2.54354	11.15	-2.55	0	1.81785
1477010468549635	11.1649	-2.38612	-2.66927	-1.63612	0.975568	lidar	0.395709	11.1497	-2.45904	11.15	-2.45	0	1.81785
1477010468599702	11.2661	-2.33866	-2.34797	-1.813	0.402806	radar	20.7988	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465
1477010468649769	11.3114	-2.16	-2.53144	-1.79563	0.390466	lidar	0.970126	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465
1477010468704758	11.3194	-2.01904	-2.51663	-1.73073	0.496521	radar	0.790696	11.3117	-1.92025	11.35	-1.95	0	1.81854
1477010468759748	11.342	-1.87608	-2.53533	-1.70418	0.495413	lidar	0.0110937	11.3504	-1.8663	11.35	-1.85	0	1.81853
1477010468814741	11.3564	-1.73384	-2.54743	-1.6676	0.520686	radar	0.0943999	11.4185	-1.70062	11.35	-1.7	0	2.72762
1477010468869734	11.3679	-1.57103	-2.61085	-1.63603	0.524342	lidar	0.113925	11.3568	-1.53205	11.35	-1.55	0	2.72762
1477010468924749	11.298	-1.41186	-2.66902	-1.45456	0.895909	radar	7.66892	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653
1477010468979764	11.272	-1.25807	-2.69204	-1.40075	0.901285	lidar	0.0618838	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653
1477010469034705	11.1692	-1.06728	-2.97849	-1.21378	1.23709	radar	6.9801	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021
1477010469089646	11.098	-0.921046	-2.96744	-1.13848	1.24668	lidar	0.105466	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021
1477010469139628	11.0352	-0.795103	-2.9187	-1.08545	1.2176	radar	0.229039	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107
1477010469189611	10.9609	-0.658582	-2.9443	-1.02527	1.21411	lidar	0.0384852	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104
1477010469239610	10.8436	-0.517544	-3.13663	-0.916625	1.33452	radar	1.7506	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006
1477010469289610	10.7459	-0.384261	-3.16515	-0.85575	1.32379	lidar	0.0327658	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003
1477010469344622	10.6593	-0.271157	-2.96605	-0.817447	1.23027	radar	1.27568	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892
1477010469399634	10.5442	-0.196989	-2.87609	-0.725398	1.27272	lidar	0.343535	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893
1477010469449624	10.3985	-0.0928087	-3.17065	-0.624211	1.3819	radar	2.85182	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041
1477010469499614	10.2644	-0.0204226	-3.14399	-0.542239	1.40248	lidar	0.0657629	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041
1477010469549703	10.1773	0.0231478	-2.71189	-0.494228	1.31854	radar	4.3473	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0
1477010469599792	10.0521	0.034824	-2.63906	-0.387229	1.38432	lidar	0.546813	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0
1477010469654702	9.91586	0.0814794	-2.69863	-0.306214	1.39995	radar	0.559834	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584
1477010469709612	9.76957	0.0944218	-2.67537	-0.203762	1.43963	lidar	0.186247	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584
1477010469759688	9.61017	0.126411	-2.88745	-0.131939	1.44504	radar	1.04179	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471
1477010469809764	9.46597	0.143609	-2.89221	-0.0622392	1.44049	lidar	0.00549402	9.45825	0.149456	9.45	0.15	-2.99545	0.998471
1477010469864720	9.36091	0.118839	-2.39445	0.0449975	1.47945	radar	5.57882	9.22819	0.16178	9.35	0.15	-1.81963	0
1477010469919677	9.23334	0.119101	-2.39295	0.114213	1.46135	lidar	0.0362121	9.24456	0.139817	9.25	0.15	-1.81962	0
1477010469969667	9.07891	0.133483	-2.70431	0.141501	1.38309	radar	2.27228	9.0729	0.205961	9.1	0.2	-3.00059	1.0002
1477010470019657	8.95041	0.158124	-2.6901	0.158303	1.30468	lidar	0.590502	8.96281	0.250937	8.95	0.25	-3.0006	1.0002
1477010470069658	8.80411	0.155176	-2.82331	0.192041	1.25231	radar	0.688613	8.84168	0.257617	8.8	0.25	-2.99995	0
1477010470119659	8.66662	0.166313	-2.80756	0.208302	1.18259	lidar	0.432216	8.65606	0.24536	8.65	0.25	-2.99994	0
1477010470169772	8.51924	0.152087	-2.87131	0.242601	1.14134	radar	0.370428	8.43549	0.247188	8.5	0.25	-2.99323	0
1477010470219886	8.37623	0.162366	-2.8517	0.246478	1.06117	lidar	0.600806	8.34184	0.250769	8.35	0.25	-2.9932	0
1477010470274784	8.2353	0.137125	-2.78546	0.289961	1.04237	radar	0.292909	8.27073	0.243988	8.2	0.25	-2.73233	0
1477010470329682	8.08358	0.152392	-2.75179	0.279264	0.941341	lidar	0.932801	8.03847	0.260731	8.05	0.25	-2.73234	0
1477010470379643	7.93916	0.130335	-2.86288	0.297187	0.8899	radar	0.545389	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078
1477010470429605	7.79314	0.108024	-2.86389	0.315832	0.851085	lidar	0.307114	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077
1477010470479672	7.62467	0.0831671	-3.06452	0.315584	0.769754	radar	1.58211	7.46173	0.143776	7.6	0.15	-2.99599	0
1477010470529740	7.47729	0.0742861	-3.03196	0.311088	0.705438	lidar	0.415925	7.45455	0.149294	7.45	0.15	-2.99596	0
1477010470584745	7.38472	0.0175611	-2.54428	0.394497	0.813828	radar	6.09579	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998
1477010470639750	7.26013	-0.00564565	-2.50629	0.40608	0.764407	lidar	0.257149	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998
1477010470694797	7.11045	-0.0500848	-2.74526	0.409637	0.680118	radar	2.33203	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664
1477010470749845	6.96684	-0.120405	-2.76663	0.452379	0.688011	lidar	0.0798665	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662
1477010470804752	6.9358	-0.243087	-2.13564	0.636628	0.995394	radar	12.8646	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126
1477010470859660	6.84497	-0.324536	-2.148	0.700372	1.00868	lidar	0.0227217	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124
1477010470909720	6.67199	-0.351827	-2.70647	0.573741	0.621951	radar	16.0096	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759
1477010470959781	6.55674	-0.462107	-2.77145	0.636756	0.668026	lidar	0.368099	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757
1477010471014729	6.51095	-0.633115	-2.43978	0.853757	1.03466	radar	8.52579	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986
1477010471069677	6.42992	-0.772967	-2.50846	0.944327	1.08258	lidar	0.432764	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986
1477010471119716	6.39179	-0.938788	-2.49817	1.11644	1.32	radar	2.37028	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766
1477010471169756	6.34188	-1.08457	-2.57603	1.20547	1.34902	lidar	0.388123	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763
1477010471224778	6.27446	-1.21125	-2.59336	1.2352	1.24702	radar	0.861152	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618
1477010471279801	6.22933	-1.377	-2.67881	1.31512	1.25599	lidar	0.364127	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
1477010471334717	6.27396	-1.62129	-2.92906	1.59529	1.72754	radar	11.1721	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144
1477010471389633	6.29716	-1.77104	-2.89171	1.69655	1.73911	lidar	0.151363	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
1477010471439714	6.30144	-1.86822	-2.65755	1.73055	1.60915	radar	1.42824	6.34	-1.88987	6.35	-1.9	0	-2.99515
1477010471489795	6.33151	-2.00745	-2.68117	1.81324	1.60785	lidar	0.0933917	6.35828	-2.03886	6.35	-2.05	0	-2.99515
1477010471544769	6.3457	-2.11597	-2.40897	1.84893	1.4635	radar	3.03173	6.45002	-2.23466	6.35	-2.2	0	-2.72856
1477010471599744	6.37326	-2.26956	-2.48252	1.91026	1.42636	lidar	0.3808	6.34057	-2.34076	6.35	-2.35	0	-2.72854
1477010471654796	6.42872	-2.42846	-2.62819	1.99011	1.43725	radar	0.685312	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247
1477010471709849	6.47938	-2.58524	-2.69103	2.04643	1.39645	lidar	0.315653	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
1477010471764848	6.48142	-2.66615	-2.09142	2.04029	1.1783	radar	10.0778	6.46538	-2.81029	6.45	-2.8	0	-2.72732
1477010471819848	6.51087	-2.81961	-2.19588	2.05404	1.09296	lidar	1.11226	6.45762	-2.94003	6.45	-2.95	0	-2.7273
1477010471874849	6.57084	-2.98263	-2.51286	2.09769	1.09466	radar	2.77036	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363
1477010471929851	6.6084	-3.17383	-2.64362	2.08058	0.970327	lidar	2.04545	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
1477010471984794	6.6582	-3.32638	-2.62145	2.08826	0.887282	radar	1.11031	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301
1477010472039737	6.69969	-3.52036	-2.74238	2.06264	0.77066	lidar	1.62459	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301
1477010472094797	6.74325	-3.66879	-2.6533	2.05748	0.680585	radar	0.990187	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243
1477010472149858	6.7846	-3.85123	-2.74442	2.03521	0.58966	lidar	0.903635	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428
1477010472204746	6.81755	-3.98834	-2.5872	2.02016	0.495617	radar	1.16777	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284
1477010472259634	6.85851	-4.16123	-2.66661	2.00012	0.424481	lidar	0.616662	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284
1477010472309642	6.87976	-4.2735	-2.43951	1.97596	0.324897	radar	1.76636	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968
1477010472359651	6.92668	-4.40341	-2.47656	1.97938	0.30472	lidar	0.175982	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966
1477010472409738	7.02035	-4.55469	-2.91904	2.04647	0.435143	radar	5.69389	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479
1477010472459825	7.09302	-4.7028	-2.96126	2.06031	0.421394	lidar	0.358984	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479
1477010472509776	7.13492	-4.81105	-2.70792	2.05215	0.349885	radar	1.7464	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196
1477010472559728	7.20994	-4.92931	-2.71431	2.07989	0.364114	lidar	0.147313	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194
1477010472614692	7.27343	-5.05439	-2.63276	2.08921	0.340033	radar	0.215245	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906
1477010472669657	7.33694	-5.20036	-2.66833	2.08755	0.308731	lidar	0.151705	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904
1477010472719663	7.44468	-5.35633	-3.15634	2.14047	0.408196	radar	6.20109	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964
1477010472769669	7.52814	-5.50527	-3.18754	2.14812	0.387863	lidar	0.160875	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964
1477010472819650	7.57049	-5.6066	-2.76132	2.12884	0.293392	radar	4.75536	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076
1477010472869632	7.64249	-5.72562	-2.76633	2.14088	0.289279	lidar	0.00408355	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074
1477010472924680	7.73774	-5.86856	-2.9622	2.16582	0.317342	radar	1.10521	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249
1477010472979728	7.82749	-6.01528	-2.98439	2.1735	0.30193	lidar	0.0888151	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249
1477010473034718	7.87343	-6.11016	-2.48941	2.15818	0.221036	radar	5.63223	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851
1477010473089709	7.94523	-6.23397	-2.50523	2.16034	0.20579	lidar	0.0419576	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849
1477010473144782	8.03879	-6.35981	-2.65208	2.18258	0.229909	radar	0.515826	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.13369	-6.46825	-2.64624	2.21086	0.252815	lidar	0.0498978	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.24635	-6.60558	-2.88479	2.2377	0.282507	radar	1.30316	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.33897	-6.73509	-2.89089	2.24473	0.269888	lidar	0.0121855	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
