time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452700000	3.65672	18.0925	5.07958	3.90561	0.460362	lidar	3.50667	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.49656	17.9465	4.87563	3.908	0.386686	radar	3.46831	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.24001	17.7839	5.02582	3.88323	0.310428	lidar	1.04968	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.05351	17.5972	5.17462	3.92345	0.394001	radar	2.24011	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.88164	17.4801	5.08405	3.92507	0.369629	lidar	6.17942	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.74147	17.2605	5.18988	3.99549	0.498032	radar	2.45421	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.56397	17.0686	5.2027	4.01427	0.488079	lidar	0.0243364	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.40115	16.9075	4.94993	4.00415	0.37853	radar	2.33095	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.24205	16.7381	4.92714	4.01718	0.370172	lidar	0.489501	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.05706	16.5422	4.91119	4.01331	0.309336	radar	4.4675	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.90585	16.3128	4.95298	4.04461	0.333405	lidar	2.30315	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.74909	16.1374	4.87319	4.04461	0.288567	radar	0.446591	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.52826	15.9751	4.95976	4.01181	0.20841	lidar	1.22734	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.40608	15.7375	5.13105	4.08308	0.365336	radar	2.56348	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.22797	15.5152	5.2016	4.0901	0.344691	lidar	0.534878	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.0589	15.3242	5.15761	4.08473	0.293552	radar	0.871794	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.829522	15.1025	5.31088	4.05984	0.223842	lidar	1.34064	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.677064	14.9247	5.16272	4.05229	0.164423	radar	2.24441	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.615161	14.7145	5.00357	4.11306	0.253025	lidar	1.18942	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.502014	14.469	5.15483	4.16766	0.360798	radar	2.09036	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.31965	14.2426	5.24764	4.15954	0.314962	lidar	0.424699	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.181615	13.9864	5.46286	4.20179	0.40239	radar	1.77295	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.231943	13.7347	5.19434	4.32624	0.5843	lidar	4.26554	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.128762	13.4923	5.25975	4.35359	0.588445	radar	0.381582	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0625186	13.2538	5.37698	4.32029	0.475231	lidar	1.3632	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.183584	13.0406	5.17541	4.30976	0.382595	radar	1.60823	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.1368	12.8225	4.96675	4.41445	0.538679	lidar	3.28591	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.247969	12.5996	4.8346	4.40518	0.454431	radar	3.08717	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.387876	12.3688	4.90557	4.3835	0.374028	lidar	0.623033	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.514722	12.1616	4.87258	4.3623	0.296775	radar	3.3702	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.590442	11.9505	4.83737	4.37858	0.300551	lidar	0.416486	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.727517	11.7198	4.90504	4.35431	0.230242	radar	2.65854	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.968377	11.4741	5.09928	4.26504	0.0519882	lidar	3.56646	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.0772	11.247	5.01593	4.25652	0.0101391	radar	1.61704	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.27273	11.0233	5.12853	4.20411	-0.0783515	lidar	1.11182	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.3397	10.7705	5.28005	4.27283	0.107048	radar	2.58447	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.47293	10.5125	5.34659	4.2688	0.090722	lidar	0.512268	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.57386	10.2424	5.47667	4.29993	0.164942	radar	1.2348	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.64813	10.036	5.34852	4.32195	0.19075	lidar	2.27718	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.7344	9.80809	5.24335	4.33088	0.176318	radar	0.684575	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.78572	9.59487	5.12652	4.36225	0.217183	lidar	1.00514	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.91539	9.33465	5.3099	4.36046	0.216833	radar	2.14912	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.9933	9.03477	5.38208	4.38532	0.238189	lidar	3.87742	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.07253	8.81754	5.19954	4.38217	0.182679	radar	2.10617	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.16579	8.56582	5.22398	4.38623	0.173292	lidar	0.0444346	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.31447	8.30279	5.3418	4.35669	0.104669	radar	2.31103	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.32981	8.08108	5.18684	4.40525	0.18208	lidar	1.25204	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.37112	7.87824	5.03316	4.42854	0.202756	radar	5.4617	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.50015	7.62171	5.14138	4.40441	0.142297	lidar	0.69799	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.68382	7.3789	5.15806	4.32783	-0.0450516	radar	4.42117	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.79214	7.12579	5.20155	4.32048	-0.0546382	lidar	0.21635	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.83066	6.89647	5.18246	4.37354	0.0854383	radar	2.24133	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.84672	6.7053	4.97137	4.41188	0.142867	lidar	2.32586	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.88448	6.49854	4.74835	4.41867	0.102249	radar	2.94534	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.9401	6.26729	4.73826	4.43156	0.114783	lidar	0.155729	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.07642	6.00811	4.95481	4.40589	0.0777677	radar	4.20171	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.17682	5.72231	5.09365	4.39795	0.0538669	lidar	2.05526	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.29488	5.46951	5.09857	4.35866	-0.0608242	radar	1.74857	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.40618	5.20201	5.19466	4.34532	-0.0789371	lidar	0.593412	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.46223	4.95801	5.1957	4.38172	0.029898	radar	0.614061	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.5979	4.66166	5.39464	4.36164	-0.0031173	lidar	1.81786	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.70836	4.40417	5.38506	4.33369	-0.0940089	radar	1.57502	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.86174	4.11788	5.56281	4.30812	-0.122969	lidar	1.55112	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.92509	3.88459	5.47076	4.3486	0.0169037	radar	1.96618	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.9855	3.66617	5.31568	4.35975	0.0268234	lidar	1.12809	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.07032	3.48092	5.11817	4.34079	-0.0468734	radar	3.96229	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.16243	3.23796	5.12866	4.33953	-0.0452667	lidar	0.0251123	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.28088	2.97643	5.22139	4.32031	-0.0956555	radar	0.520135	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.37928	2.6922	5.33127	4.32278	-0.0823724	lidar	1.30699	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.46082	2.44508	5.30238	4.34046	-0.014392	radar	0.351001	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.57051	2.16934	5.40242	4.3405	-0.00830551	lidar	0.468361	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.67419	1.9508	5.33123	4.29986	-0.157515	radar	3.65953	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.80056	1.6601	5.49054	4.29623	-0.141349	lidar	1.22549	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.92028	1.41159	5.50347	4.28123	-0.165772	radar	0.0874774	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.97486	1.19995	5.31103	4.28126	-0.170654	lidar	5.50302	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.06212	1.00346	5.12673	4.2821	-0.130324	radar	1.21206	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.1192	0.786673	5.01713	4.28554	-0.126095	lidar	3.78736	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.22018	0.462206	5.30239	4.30273	-0.089797	radar	5.80883	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.29362	0.228418	5.23891	4.30528	-0.0841464	lidar	1.58542	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.40215	-0.00188905	5.15637	4.31695	-0.00684308	radar	5.7137	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.46874	-0.235073	5.11072	4.32542	0.00335412	lidar	1.5371	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.59063	-0.384219	4.94513	4.27474	-0.12284	radar	3.07489	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.72633	-0.552069	4.83127	4.23798	-0.180997	lidar	1.65872	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.84427	-0.785735	5.023	4.20628	-0.281913	radar	5.04173	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.94246	-1.08825	5.20761	4.23465	-0.195029	lidar	2.3709	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.02751	-1.37975	5.30597	4.26732	-0.103055	radar	3.16457	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.17008	-1.57871	5.23208	4.23475	-0.156009	lidar	0.93402	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.3162	-1.81893	5.4313	4.19394	-0.273814	radar	2.40934	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.42599	-2.08647	5.48895	4.20425	-0.227788	lidar	0.61196	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.57765	-2.27298	5.2899	4.1761	-0.233989	radar	3.38219	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.73226	-2.47643	5.25257	4.14693	-0.267172	lidar	0.287402	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.89077	-2.67974	5.21866	4.12004	-0.290388	radar	0.856819	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.97412	-2.98087	5.35092	4.17001	-0.166571	lidar	2.92779	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.1002	-3.20496	5.2566	4.17366	-0.125414	radar	0.345274	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.22583	-3.38497	5.1556	4.15045	-0.161382	lidar	1.41521	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.36856	-3.64743	5.25373	4.1611	-0.122363	radar	4.44107	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.53876	-3.7458	5.02687	4.08354	-0.262024	lidar	4.33506	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.68621	-3.95175	5.08781	4.06856	-0.274541	radar	0.486937	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.83383	-4.19777	5.16689	4.07829	-0.228208	lidar	0.726195	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.98383	-4.41926	5.17387	4.07692	-0.20559	radar	0.448801	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13869	-4.67492	5.26494	4.08972	-0.159927	lidar	1.27721	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27293	-4.87824	5.0559	4.09977	-0.0980658	radar	1.81856	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.39591	-5.10099	5.06749	4.11283	-0.0652741	lidar	0.225324	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.54825	-5.25103	4.89405	4.08276	-0.104407	radar	2.92411	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.73675	-5.44547	4.92903	4.05575	-0.142034	lidar	1.98742	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.89839	-5.64157	4.96613	4.04286	-0.154992	radar	0.294741	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05161	-5.82623	4.95016	4.03098	-0.162867	lidar	0.048295	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19524	-5.96697	4.7782	4.00744	-0.184939	radar	4.95554	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.37947	-6.0418	4.62972	3.9309	-0.309379	lidar	3.27285	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.56117	-6.22276	4.75097	3.91445	-0.314393	radar	1.34971	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.68395	-6.45894	4.80761	3.95921	-0.20484	lidar	1.04854	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.92351	-6.60417	4.99265	3.89179	-0.319297	radar	6.91133	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1278	-6.77866	5.02725	3.86941	-0.329377	lidar	0.660843	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3195	-6.9318	5.05193	3.84399	-0.347675	radar	0.666583	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.549	-7.13036	5.14922	3.83126	-0.336208	lidar	3.78046	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7657	-7.25432	5.11767	3.78555	-0.388672	radar	1.48136	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-11.0121	-7.43058	5.2053	3.76267	-0.391916	lidar	3.36154	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.2048	-7.55702	5.05173	3.73806	-0.40157	radar	1.38735	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3342	-7.73418	4.97895	3.77196	-0.307821	lidar	3.47649	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5342	-7.85044	4.92832	3.74093	-0.336288	radar	1.57251	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.7067	-7.9554	4.84883	3.71836	-0.348225	lidar	2.6682	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.9017	-8.05838	4.68605	3.68723	-0.374694	radar	0.812645	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.1111	-8.14649	4.66963	3.64674	-0.413395	lidar	0.241634	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3484	-8.27287	4.98707	3.62973	-0.396519	radar	2.84216	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5491	-8.35995	4.93267	3.60099	-0.413201	lidar	1.3788	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7585	-8.43207	4.74481	3.55854	-0.460168	radar	1.25483	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0378	-8.52696	4.85248	3.5145	-0.49515	lidar	4.19503	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2996	-8.61787	5.03103	3.48716	-0.489095	radar	2.57865	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.5152	-8.67334	4.97939	3.45321	-0.506682	lidar	1.42145	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7363	-8.69385	4.76365	3.38896	-0.593659	radar	2.81467	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9413	-8.83732	4.74876	3.42355	-0.482146	lidar	1.75965	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.2059	-8.9238	5.04816	3.41841	-0.423831	radar	2.73192	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4167	-9.06843	5.0111	3.45633	-0.32179	lidar	1.03897	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6402	-9.14371	4.8979	3.44005	-0.330423	radar	0.4647	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9421	-9.12167	4.99985	3.34697	-0.462931	lidar	1.58768	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.2044	-9.19398	5.0395	3.33502	-0.443633	radar	4.53209	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4592	-9.3387	5.07007	3.37399	-0.338748	lidar	5.3602	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6952	-9.37008	4.86645	3.33195	-0.405922	radar	1.92295	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9452	-9.46594	4.89509	3.34268	-0.352598	lidar	2.04755	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1953	-9.47398	4.84364	3.29292	-0.418478	radar	2.05936	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4488	-9.45434	4.87015	3.23485	-0.482414	lidar	0.523951	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.659	-9.4608	4.77957	3.20571	-0.496578	radar	4.74662	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.951	-9.42909	4.89423	3.14302	-0.560666	lidar	1.56066	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.198	-9.50696	4.98594	3.18096	-0.42276	radar	8.14101	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4608	-9.52546	5.01325	3.16512	-0.414107	lidar	0.503848	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7189	-9.51248	4.95965	3.12476	-0.464212	radar	1.66472	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9769	-9.47117	4.99538	3.07887	-0.502445	lidar	0.173506	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2212	-9.42995	4.93961	3.03215	-0.554981	radar	0.40517	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.3997	-9.50542	4.74864	3.07754	-0.43306	lidar	2.01694	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6328	-9.50303	4.83261	3.0779	-0.372015	radar	1.75919	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.8868	-9.48775	4.85992	3.06001	-0.371043	lidar	0.284075	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1144	-9.4535	4.8846	3.04072	-0.36019	radar	3.81793	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3801	-9.29967	5.0102	2.94111	-0.497543	lidar	3.13402	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6169	-9.21271	4.94935	2.88263	-0.579387	radar	0.914994	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8768	-9.06997	5.05785	2.80674	-0.656225	lidar	0.848544	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1237	-8.95404	5.14717	2.76581	-0.650026	radar	4.72141	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2492	-9.17169	4.57929	2.91362	-0.367853	lidar	14.787	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.485	-9.143	4.64258	2.91853	-0.312885	radar	1.56866	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7164	-9.02432	4.72	2.86414	-0.376818	lidar	0.970332	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9597	-8.94368	4.7422	2.83288	-0.408225	radar	2.62086	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1529	-8.8768	4.67284	2.81634	-0.400784	lidar	0.993373	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.3857	-8.79253	4.67232	2.78619	-0.43155	radar	2.00419	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.5684	-8.78387	4.51968	2.80851	-0.358232	lidar	0.931004	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7546	-8.64754	4.38509	2.72591	-0.51938	radar	5.73024	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-21.9566	-8.55974	4.38774	2.70255	-0.515198	lidar	0.0342298	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.1664	-8.46349	4.50811	2.69888	-0.436686	radar	2.48654	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4098	-8.34189	4.61763	2.66778	-0.452546	lidar	1.66393	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.5975	-8.23373	4.55674	2.63575	-0.482556	radar	0.688214	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8658	-7.92304	4.97408	2.50576	-0.650404	lidar	6.01746	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0615	-7.76079	4.9327	2.44451	-0.742771	radar	2.60001	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2913	-7.56928	5.06127	2.39986	-0.752804	lidar	1.92029	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4979	-7.42925	5.12858	2.42356	-0.57026	radar	2.50846	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.654	-7.30836	4.97642	2.4112	-0.549232	lidar	0.9789	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8509	-7.13494	5.04082	2.39479	-0.507931	radar	0.838296	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-23.9964	-7.08824	4.73624	2.41658	-0.439295	lidar	2.55993	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1646	-6.90258	4.74599	2.37193	-0.497104	radar	1.94274	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.337	-6.61795	4.98192	2.29671	-0.576257	lidar	2.70077	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5054	-6.43786	4.94741	2.25977	-0.621329	radar	3.46035	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5853	-6.3425	4.63755	2.24947	-0.589392	lidar	5.34997	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7262	-6.15905	4.64896	2.22451	-0.569781	radar	0.313093	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
